,gpair,_org,_coexpression,_left_tpm,_right_tpm,_left_rpkm,_right_rpkm,_right_gene,_left_gene,_left_strand,_right_strand,_neigh_freq,_strand_switch,_Chromosome,_Feature,_junction_size,_sum_around_junction,_Position,last_Position,count_Position,mean_RPM,median_RPM,mean_coverage,median_coverage,mean_z,median_z,mean_ends_ratio,max_ends_ratio,dataset,ID,junc_counts,glengths,junc_tpm,junc_rpkm
0,ND1_ND2,Callithrix_jacchus,0.8139905052625811,30778.881855333228,21124.381975025288,22127.135926748168,15186.453930552407,ND2,ND1,True,True,99.4,False,,gene,211.0,0.0,3679,3977,299,,,0,0,,,,,ssRNA_10_mammals,gene-CJ_0gene-CJ_1,0,400,0.0,0.0
1,ND2_COX1,Callithrix_jacchus,0.14825088430664057,21124.381975025288,263857.1488107451,15186.453930552407,189688.59961908992,COX1,ND2,True,True,99.5,False,,,391.0,0.0,4929,5227,299,,,0,0,,,,,ssRNA_10_mammals,gene-CJ_2gene-CJ_3,0,400,0.0,0.0
2,COX1_COX2,Callithrix_jacchus,0.6689837336297939,263857.1488107451,132617.56825684695,189688.59961908992,95339.62191630386,COX2,COX1,True,True,99.5,False,,gene,145.0,0.0,6860,7158,299,,,0,0,,,,,ssRNA_10_mammals,gene-CJ_4,0,344,0.0,0.0
3,COX2_ATP8,Callithrix_jacchus,0.14692036302410538,132617.56825684695,10514.508325970824,95339.62191630386,7558.9475935224145,ATP8,COX2,True,True,99.5,False,,gene,66.0,0.0,7693,7918,226,,,0,0,,,,,ssRNA_10_mammals,gene-CJ_5,0,226,0.0,0.0
4,ATP8_ATP6,Callithrix_jacchus,0.404425664813471,10514.508325970824,41482.727461823815,7558.9475935224145,29822.199307769082,ATP6,ATP8,True,True,99.6,False,,gene,1.0,0.0,7919,8217,299,,,0,0,,,,,ssRNA_10_mammals,gene-CJ_6,0,200,0.0,0.0
5,ATP6_COX3,Callithrix_jacchus,0.4528089845784731,41482.727461823815,141741.2317555081,29822.199307769082,101898.68222699565,COX3,ATP6,True,True,99.5,False,,gene,1.0,0.0,8599,8897,299,,,0,0,,,,,ssRNA_10_mammals,gene-CJ_7,0,200,0.0,0.0
6,COX3_ND3,Callithrix_jacchus,0.32950977371742485,141741.2317555081,27958.931137311578,101898.68222699565,20099.855236771316,ND3,COX3,True,True,99.5,False,,gene,67.0,0.0,9384,9682,299,,,0,0,,,,,ssRNA_10_mammals,gene-CJ_8,0,266,0.0,0.0
7,ND3_ND4L,Callithrix_jacchus,0.8677125979338973,27958.931137311578,36483.906742152976,20099.855236771316,26228.51497389728,ND4L,ND3,True,True,99.4,False,,gene,69.0,0.0,9797,10095,299,,,0,0,,,,,ssRNA_10_mammals,gene-CJ_9,0,268,0.0,0.0
8,ND4L_ND4,Callithrix_jacchus,0.7039156155041246,36483.906742152976,67175.9807175796,26228.51497389728,48293.24415802126,ND4,ND4L,True,True,99.6,False,,gene,1.0,0.0,10155,10453,299,,,0,0,,,,,ssRNA_10_mammals,gene-CJ_10,0,200,0.0,0.0
9,ND4_ND5,Callithrix_jacchus,0.9847305351302648,67175.9807175796,65155.35208025778,48293.24415802126,46840.60124767613,ND5,ND4,True,True,98.9,False,,gene,202.0,0.0,11531,11829,299,,,0,0,,,,,ssRNA_10_mammals,gene-CJ_11gene-CJ_12,0,400,0.0,0.0
10,ND5_ND6,Callithrix_jacchus,0.8069745824234211,65155.35208025778,44071.74588486254,46840.60124767613,31683.461287092945,ND6,ND5,True,False,84.4,True,,gene,1.0,0.0,13534,13832,299,,,0,0,,,,,ssRNA_10_mammals,gene-CJ_13,0,200,0.0,0.0
11,ND6_CYTB,Callithrix_jacchus,0.92757092616682,44071.74588486254,38118.76341816677,31683.461287092945,27403.82394259007,CYTB,ND6,False,True,99.2,True,,gene,73.0,0.0,14069,14367,299,,,0,0,,,,,ssRNA_10_mammals,gene-CJ_14,0,272,0.0,0.0
