,gpair,_org,_coexpression,_left_tpm,_right_tpm,_left_rpkm,_right_rpkm,_right_gene,_left_gene,_left_strand,_right_strand,_neigh_freq,_strand_switch,_Chromosome,_Feature,_junction_size,_sum_around_junction,_Position,last_Position,count_Position,mean_RPM,median_RPM,mean_coverage,median_coverage,mean_z,median_z,mean_ends_ratio,max_ends_ratio,dataset,ID,junc_counts,glengths,junc_tpm,junc_rpkm
0,CYTB_COX2,Mytilus_galloprovincialis,0.9616199373111313,58809.415008745666,63503.80402285586,20870.28251430449,22536.227073384995,COX2,CYTB,True,True,31.2,False,NC_006886.2,gene,2.0,632829.1599999999,2535,2833,299,2147.6394148310055,2306.155091196433,4500.799331103679,4833,0.43768989232672323,0.5671649831832888,0,0,popphyl,gene-MG_0,18,97,1286.5545128039525,88.54672161863094
1,COX2_ND1,Mytilus_galloprovincialis,0.5137433550460462,63503.80402285586,21950.89081529343,22536.227073384995,7789.931130716016,ND1,COX2,True,True,3.5,False,NC_006886.2,,444.0,594279.74,3266,3564,299,197.8876586021731,188.00436704560204,414.7123745819398,394,-1.1548610248678288,-1.1629336653888778,0,0,popphyl,gene-MG_1gene-MG_2,73,192,5272.044273822214,362.84683783653117
2,ND1_ND4,Mytilus_galloprovincialis,0.8036410726024846,21950.89081529343,14745.271703498534,7789.931130716016,5232.801349179038,ND4,ND1,True,True,4.5,False,NC_006886.2,gene,67.0,371693.35,4626,4924,299,391.69305339008673,407.5018514135638,820.8695652173913,854,-0.9965614063442284,-0.9836488313399486,0,0,popphyl,gene-MG_3,25,162,1069.9227344134376,73.63710559848423
3,ND4_COX3,Mytilus_galloprovincialis,0.2518873070790286,14745.271703498534,102333.05093601637,5232.801349179038,36315.94844580185,COX3,ND4,True,True,19.3,False,NC_006886.2,gene,3.0,254825.97999999998,6001,6299,299,2461.7327504852187,2945.5608065291913,5159.04347826087,6173,0.6942403112109752,1.0894294997606042,0,0,popphyl,gene-MG_4,4,98,282.9836456734317,19.476263031762358
4,COX3_ND2,Mytilus_galloprovincialis,0.46321159081152485,102333.05093601637,30844.750671759823,36315.94844580185,10946.183710672503,ND2,COX3,True,True,26.5,False,NC_006886.2,gene,290.0,1269906.71,6797,7095,299,1126.858017319728,333.06357410616806,2361.551839464883,698,-0.3960810457777324,-1.04444977506089,0,0,popphyl,gene-MG_5gene-MG_6,97,192,7005.319103571982,482.1389489060755
5,ND2_ND3,Mytilus_galloprovincialis,0.7522360657482488,30844.750671759823,51163.4169134478,10946.183710672503,18156.871059200406,ND3,ND2,True,True,50.1,False,NC_006886.2,,408.0,315761.54000000004,8035,8333,299,264.6018714603835,250.5134332460433,554.5250836120401,525,-1.1003690719626273,-1.1118764626488566,0,0,popphyl,gene-MG_7gene-MG_8,63,192,4549.846428093143,313.1417915575542
6,ND3_COX1,Mytilus_galloprovincialis,0.5522480630550592,51163.4169134478,134128.01400768445,18156.871059200406,47599.34348958712,COX1,ND3,True,True,6.5,False,NC_006886.2,gene,275.0,768981.1299999999,8794,9092,299,2822.098658185738,3206.571945549354,5914.260869565217,6720,0.988586017017204,1.3026225524231352,0,0,popphyl,gene-MG_10gene-MG_9,79,192,5705.362981259656,392.6698656039172
7,COX1_ATP6,Mytilus_galloprovincialis,0.7410996659968951,134128.01400768445,78959.56788401063,47599.34348958712,28021.167847046967,ATP6,COX1,True,True,2.9,False,NC_006886.2,gene,9.0,1419077.62,10734,11032,299,2347.7756698813005,2649.239202632443,4920.224080267559,5552,0.6011605370003317,0.8473949737945499,0,0,popphyl,gene-MG_11,12,104,799.9729983460472,55.05789741671282
8,ATP6_ND4L,Mytilus_galloprovincialis,0.18331287312906197,78959.56788401063,7967.417743955572,28021.167847046967,2827.47684535048,ND4L,ATP6,True,True,2.4,False,NC_006886.2,gene,67.0,763509.8400000001,11460,11758,299,485.72236689132507,527.7482993716646,1017.9264214046823,1106,-0.9197585677360935,-0.8854319222522744,0,0,popphyl,gene-MG_12,11,162,470.76600314191256,32.40032646333306
9,ND4L_ND5,Mytilus_galloprovincialis,0.6467175518456462,7967.417743955572,16672.14158520634,2827.47684535048,5916.608844859212,ND5,ND4L,True,True,4.3,False,NC_006886.2,gene,10.0,354581.55,11809,12107,299,727.4823923886529,715.7526664172667,1524.5819397993312,1500,-0.7222897622244445,-0.7318705643929742,0,0,popphyl,gene-MG_13,182,105,12017.372152931734,827.0919700821747
10,ND5_ND6,Mytilus_galloprovincialis,0.863797013217839,16672.14158520634,21929.84784075578,5916.608844859212,7782.463400872473,ND6,ND5,True,True,27.3,False,NC_006886.2,gene,1.0,540312.52,13524,13822,299,1181.102015383323,1106.5536222810942,2475.230769230769,2319,-0.3517747239126523,-0.4126656098580329,0,0,popphyl,gene-MG_14,40,96,2888.7913829162817,198.8201851159074
