,gpair,_org,_coexpression,_left_tpm,_right_tpm,_left_rpkm,_right_rpkm,_right_gene,_left_gene,_neigh_freq,_strand_switch,_Chromosome,_Feature,_junction_size,_sum_around_junction,_Position,last_Position,count_Position,mean_RPM,median_RPM,mean_coverage,median_coverage,mean_z,median_z,mean_ends_ratio,max_ends_ratio,dataset,ID,junc_counts,glengths,junc_tpm,junc_rpkm
0,RNR1_RNR2,Homo_sapiens,0.2868536488922112,132990.73762037847,794246.8145876563,93008.60815286412,555465.6818695944,RNR2,RNR1,99.6,False,NC_012920.1,gene,70.0,580970.49,1602,1900,299,2927.730651871434,4149.583060985997,5321.244147157191,7542,1.566334822486416,2.4859191275631067,0.019785766416281964,0.5776699029126213,HS_lung_cancer,gene-HS_0,3376,269,68259.06768692801,6905.070102537918
1,RNR2_ND1,Homo_sapiens,0.004259651485399529,794246.8145876563,1695.2178303406079,555465.6818695944,1185.5701662920771,ND1,RNR2,99.5,False,NC_012920.1,gene,78.0,1183572.76,3230,3528,299,118.94552116270835,123.2440474225488,216.18729096989966,224,-0.5475986634771468,-0.5443635286490591,0.015119764506723069,0.18902439024390244,HS_lung_cancer,gene-HS_1,3292,277,64638.348495243255,6538.799060647091
2,ND1_ND2,Homo_sapiens,0.7192738980130287,1695.2178303406079,952.0583166990705,1185.5701662920771,665.8329783033746,ND2,ND1,99.4,False,NC_012920.1,gene,208.0,72484.91,4263,4561,299,39.63991981570338,34.112191697312625,72.04682274247492,62,-0.6072852391710345,-0.6114454896092082,0.006996047236945979,0.2,HS_lung_cancer,gene-HS_2gene-HS_3,31,400,843.0277924189761,85.28047924328155
3,ND2_COX1,Homo_sapiens,0.11992809724449871,952.0583166990705,14925.093719793247,665.8329783033746,10438.036650278056,COX1,ND2,99.5,False,NC_012920.1,gene,393.0,33278.79,5512,5810,299,679.564615524023,841.2506629869514,1235.1304347826087,1529,-0.1256683906755685,-0.003981065358969467,0.01823954469624417,0.5852017937219731,HS_lung_cancer,gene-HS_4gene-HS_5,572,400,15555.22249237595,1573.5623911986145
4,COX1_COX2,Homo_sapiens,0.6748876371345487,14925.093719793247,7601.439332119281,10438.036650278056,5316.154379540159,COX2,COX1,99.5,False,NC_012920.1,gene,141.0,549687.6799999999,7446,7744,299,186.8129207840421,152.95466599762756,339.53846153846155,278,-0.49652064861005446,-0.5220028749956761,0.012207318229857812,0.28169014084507044,HS_lung_cancer,gene-HS_6,628,340,10045.947886890266,1016.2455591040002
5,COX2_ATP8,Homo_sapiens,0.16597189963984726,7601.439332119281,687.8985800169258,5316.154379540159,481.0898158963366,ATP8,COX2,99.5,False,NC_012920.1,gene,95.0,230484.70999999996,8272,8526,255,158.59903623672756,129.29621046562042,288.25882352941176,235,-0.5177548379617442,-0.5398085806826293,0.011749657102961768,0.6459227467811158,HS_lung_cancer,gene-HS_7,1496,255,31908.148702309638,3227.820289638184
6,ATP8_ATP6,Homo_sapiens,0.46151686024307503,687.8985800169258,2293.134787451462,481.0898158963366,1603.7302950870528,ATP6,ATP8,99.6,False,NC_012920.1,gene,1.0,63885.70999999999,8527,8825,299,207.80319862907635,206.87393674499265,377.68896321070235,376,-0.48072305315457714,-0.4814224294765736,0.010886654923898573,0.11590296495956873,HS_lung_cancer,gene-HS_8,246,200,6689.833449518326,676.7418675434601
7,ATP6_COX3,Homo_sapiens,0.21865876206942636,2293.134787451462,18681.417210820324,1603.7302950870528,13065.064862345069,COX3,ATP6,99.5,False,NC_012920.1,gene,1.0,130302.25,9207,9505,299,873.9625214292391,911.6758329426938,1588.4548494983278,1657,0.02063836607892169,0.04902196552312362,0.0167854887541927,0.3982995421844343,HS_lung_cancer,gene-HS_9,128,200,3480.888949342869,352.12584977871086
8,COX3_ND3,Homo_sapiens,0.21390895083251804,18681.417210820324,2237.3564648307024,13065.064862345069,1564.7210810253414,ND3,COX3,99.5,False,NC_012920.1,gene,69.0,632555.13,9991,10289,299,129.53726651871935,123.2440474225488,235.438127090301,224,-0.5396271583099924,-0.5443635286490591,0.008977592165297928,0.15562913907284767,HS_lung_cancer,gene-HS_10,173,268,3510.924604922553,355.16424913547684
9,ND3_ND4L,Homo_sapiens,0.6126568337502908,2237.3564648307024,988.026438634724,1564.7210810253414,690.9876997446295,ND4L,ND3,99.4,False,NC_012920.1,gene,66.0,98448.44,10405,10703,299,112.65230206653786,125.44483398366577,204.74916387959865,228,-0.5523350338162136,-0.5427071839339938,0.009360963786661895,0.13733905579399142,HS_lung_cancer,gene-HS_11,218,265,4474.255842905339,452.6145946448053
10,ND4L_ND4,Homo_sapiens,0.7090349907334665,988.026438634724,1798.9345761176016,690.9876997446295,1258.1056701885864,ND4,ND4L,99.6,False,NC_012920.1,gene,1.0,65659.01000000001,10760,11058,299,146.38542852004593,146.35230631427672,266.0602006688963,266,-0.5269469808759295,-0.5269719091408723,0.010613301466802616,0.1903114186851211,HS_lung_cancer,gene-HS_12,192,200,5221.333424014304,528.1887746680663
11,ND4_ND5,Homo_sapiens,0.7841060144205029,1798.9345761176016,1160.0973747810228,1258.1056701885864,811.3274960409041,ND5,ND4,98.9,False,NC_012920.1,gene,200.0,103095.04000000001,12138,12436,299,103.44984923029543,95.1840187683078,188.02341137123747,173,-0.559260936759392,-0.5654819237661431,0.004292925213629733,0.11152416356877323,HS_lung_cancer,gene-HS_13,86,399,1172.2918610725517,118.58874953387036
12,ND5_ND6,Homo_sapiens,0.647937497469943,1160.0973747810228,555.9436700821874,811.3274960409041,388.8056257973267,ND6,ND5,84.4,True,NC_012920.1,gene,1.0,54252.99,14149,14447,299,80.84578391527837,81.97929940160613,146.93979933110367,149,-0.576273092679011,-0.5754199920565356,0.006753475531862811,0.06557377049180327,HS_lung_cancer,gene-HS_14,102,200,2773.833381507599,280.60028654241023
13,ND6_CYTB,Homo_sapiens,0.47607538732837906,555.9436700821874,1779.5842100798604,388.8056257973267,1244.5727682390075,CYTB,ND6,99.2,True,NC_012920.1,gene,74.0,48886.689999999995,14674,14972,299,126.92797275311415,105.08755829333404,230.69565217391303,191,-0.5415909516260146,-0.5580283725483488,0.011786243980780427,0.2018348623853211,HS_lung_cancer,gene-HS_15,146,273,2908.709859226528,294.2443570724118
