,gpair,_org,_coexpression,_left_tpm,_right_tpm,_left_rpkm,_right_rpkm,_right_gene,_left_gene,_left_strand,_right_strand,_neigh_freq,_strand_switch,_Chromosome,_Feature,_junction_size,_sum_around_junction,_Position,last_Position,count_Position,mean_RPM,median_RPM,mean_coverage,median_coverage,mean_z,median_z,mean_ends_ratio,max_ends_ratio,dataset,ID,junc_counts,glengths,junc_tpm,junc_rpkm
0,ND2_COX1,Periplaneta_americana,0.10083250620308315,11459.63307155759,215840.73866525426,5675.7190633546115,106901.45028565174,COX1,ND2,True,True,95.7,False,NC_016956.1,gene,226.0,724421.51,1249,1547,299,289.9759800549158,154.4479424750725,2656.6622073578596,1415.0,-0.6994508727771028,-1.151455745496741,0,0,PA_transc_larv,gene-PA_0gene-PA_1,4318,380,26862.700862328813,2480.588490263578
1,COX1_COX2,Periplaneta_americana,0.5505703759566773,215840.73866525426,81987.77964962032,106901.45028565174,40606.850238025865,COX2,COX1,True,True,97.9,False,NC_016956.1,gene,87.0,1308620.77,3014,3312,299,512.4867362214445,701.0735932985092,4695.2307692307695,6423.0,0.04265347563530885,0.6716168979050137,0,0,PA_transc_larv,gene-PA_2,1182,276,5062.080337500088,467.4488349606587
2,COX2_ATP8,Periplaneta_americana,0.0167305999940236,81987.77964962032,691.638133332676,40606.850238025865,342.5540515814884,ATP8,COX2,True,True,97.7,False,NC_016956.1,gene,135.0,1069455.14,3786,4071,286,81.79340763392369,67.83702915071206,749.3636363636364,621.5,-1.393768733715366,-1.4403151988791876,0,0,PA_transc_larv,gene-PA_3,794,286,3281.5203976936073,303.02618380787163
3,ATP8_ATP6,Periplaneta_americana,0.030785516758732756,691.638133332676,44241.05789727625,342.5540515814884,21911.680253861432,ATP6,ATP8,True,True,99.5,False,NC_016956.1,gene,1.0,227380.71000000002,4072,4370,299,342.6806993023037,182.3904677567817,3139.52508361204,1671.0,-0.5236732968559191,-1.0582635336934565,0,0,PA_transc_larv,gene-PA_4,710,190,4416.979530396817,407.87814453152856
4,ATP6_COX3,Periplaneta_americana,0.465246809748022,44241.05789727625,145942.1178723211,21911.680253861432,72282.1102021282,COX3,ATP6,True,True,97.8,False,NC_016956.1,gene,1.0,883994.2299999999,4752,5050,299,764.2921695515213,809.5691797438957,7002.1872909699,7417.0,0.8824596506153163,1.0334647827974546,0,0,PA_transc_larv,gene-PA_5,1707,190,10619.41416674277,980.6309756553792
5,COX3_ND3,Periplaneta_americana,0.5540793510224831,145942.1178723211,55925.277790814485,72282.1102021282,27698.632521537173,ND3,COX3,True,True,96.7,False,NC_016956.1,gene,68.0,1271051.92,5542,5840,299,598.6389619541393,782.172406909095,5484.528428093646,7166.0,0.3299831420438478,0.9420927313809528,0,0,PA_transc_larv,gene-PA_6,2875,257,13222.858927381274,1221.0414668183673
6,ND3_ND5,Periplaneta_americana,0.3679343317769028,55925.277790814485,12607.844227128378,27698.632521537173,6244.40428248299,ND5,ND3,True,False,92.2,True,NC_016956.1,,397.0,1364718.13,5964,6262,299,100.73422004156106,90.70405667617331,922.8929765886288,831.0,-1.330598487510946,-1.3640504786729843,0,0,PA_transc_larv,gene-PA_7gene-PA_8,4432,380,27571.90602636435,2546.0787838925844
7,ND5_ND4,Periplaneta_americana,0.9487475566228627,12607.844227128378,13970.024962873935,6244.40428248299,6919.06420582682,ND4,ND5,False,False,97.0,False,NC_016956.1,gene,73.0,253714.81999999998,8092,8390,299,367.07090547975474,312.27955012097686,3362.9799331103677,2861.0,-0.4423285637976417,-0.6250653616391257,0,0,PA_transc_larv,gene-PA_9,260,262,1172.985640262352,108.31727953906844
8,ND4_ND4L,Periplaneta_americana,0.23133567135214295,13970.024962873935,1827.23485245124,6919.06420582682,904.991601434744,ND4L,ND4,False,False,98.4,False,NC_016956.1,gene,1.0,585160.15,9495,9780,286,208.70794833993432,212.89802953896034,1912.1118881118882,1950.5,-0.9704910721887176,-0.9565165680722922,0,0,PA_transc_larv,gene-PA_10,1608,190,10003.52547165927,923.7578259249268
9,ND4L_ND6,Periplaneta_americana,0.3829383178005411,1827.23485245124,7715.9984439512455,904.991601434744,3821.574319848284,ND6,ND4L,False,True,95.6,True,NC_016956.1,gene,134.0,522435.35,9781,10079,299,268.76464498627905,115.37206727643223,2462.3311036789296,1057.0,-0.7701936281443409,-1.2817792291903969,0,0,PA_transc_larv,gene-PA_11,258,323,944.1430976324596,87.18522062065814
10,ND6_CYTB,Periplaneta_americana,0.1597409548057397,7715.9984439512455,88890.39098616883,3821.574319848284,44025.57075945448,CYTB,ND6,True,True,96.0,False,NC_016956.1,gene,1.0,1191117.96,10414,10712,299,764.2038270149649,803.4567523385219,7001.3779264214045,7361.0,0.8821650159573893,1.0130789864654859,0,0,PA_transc_larv,gene-PA_12,3344,190,20803.351478375997,1921.048613117509
11,CYTB_ND1,Periplaneta_americana,0.48841388219505566,88890.39098616883,28721.68541375386,44025.57075945448,14225.256290196365,ND1,CYTB,True,False,93.4,True,NC_016956.1,gene,88.0,1278775.25,11549,11847,299,453.0920776148307,566.9276418484286,4151.076923076923,5194.0,-0.15543597938164813,0.2242214748337763,0,0,PA_transc_larv,gene-PA_13,856,277,3652.7052973190525,337.3025953455423
