,gpair,_org,_coexpression,_left_tpm,_right_tpm,_left_rpkm,_right_rpkm,_right_gene,_left_gene,_left_strand,_right_strand,_neigh_freq,_strand_switch,_Chromosome,_Feature,_junction_size,_sum_around_junction,_Position,last_Position,count_Position,mean_RPM,median_RPM,mean_coverage,median_coverage,mean_z,median_z,mean_ends_ratio,max_ends_ratio,dataset,ID,junc_counts,glengths,junc_tpm,junc_rpkm
0,RNR1_RNR2,Homo_sapiens,0.48185992420396184,13713.782374605751,43206.42072076924,14632.04092041542,46099.47122842211,RNR2,RNR1,True,True,99.6,False,NC_012920.1,gene,70.0,157428.13,1602,1900,299,2316.1274014537717,2917.361081551866,2829.5016722408027,3564,-0.3586008425319655,-0.045585190959925685,0,0,HS_large_pool,gene-HS_0,174,259,2306.822293628431,549.9231137956407
1,RNR2_ND1,Homo_sapiens,0.8726774094251709,43206.42072076924,33446.74152755935,46099.47122842211,35686.295532298434,ND1,RNR2,True,True,99.5,False,NC_012920.1,gene,78.0,588143.37,3230,3528,299,1609.8985520861727,1725.5323119841007,1966.7357859531774,2108,-0.7262793189069141,-0.6660778067556499,0,0,HS_large_pool,gene-HS_1,1177,267,15136.653072809244,3608.425067346946
2,ND1_ND2,Homo_sapiens,0.8504888083260354,33446.74152755935,45206.242968240214,35686.295532298434,48233.19919341716,ND2,ND1,True,True,99.4,False,NC_012920.1,gene,208.0,410664.7,4263,4561,299,593.3135970594872,141.61152275770843,724.8227424749164,173,-1.2555360997713743,-1.490702265247907,0,0,HS_large_pool,gene-HS_2gene-HS_3,415,380,7499.963527847911,1787.915483554883
3,ND2_COX1,Homo_sapiens,0.5318940534561927,45206.242968240214,124775.89040773839,48233.19919341716,133130.7355225392,COX1,ND2,True,True,99.5,False,NC_012920.1,gene,393.0,502470.07,5512,5810,299,1236.5760067838182,1570.823769780592,1510.6655518394648,1919,-0.9206393550001741,-0.7466225213060564,0,0,HS_large_pool,gene-HS_4gene-HS_5,1175,380,21234.836494509145,5062.170345004788
4,COX1_COX2,Homo_sapiens,0.7695755732326672,124775.89040773839,199496.07130125066,133130.7355225392,212854.0907975382,COX2,COX1,True,True,99.5,False,NC_012920.1,gene,141.0,1210521.76,7446,7744,299,3055.5039747866163,3000.036016803476,3732.76254180602,3665,0.026335077593337985,-0.002542777364205812,0,0,HS_large_pool,gene-HS_6,11759,330,122354.82667800714,29168.153724082906
5,COX2_ATP8,Homo_sapiens,0.2771502566997681,199496.07130125066,32092.40247836384,212854.0907975382,34241.27155228833,ATP8,COX2,True,True,99.5,False,NC_012920.1,gene,95.0,976091.23,8272,8526,255,2647.665202689537,2544.096027346577,3234.5254901960784,3108,-0.185994875318613,-0.23991529590693825,0,0,HS_large_pool,gene-HS_7,5693,255,76659.44294039451,18274.8362021905
6,ATP8_ATP6,Homo_sapiens,0.44502069627557594,32092.40247836384,112136.4064150133,34241.27155228833,119644.92672503696,ATP6,ATP8,True,True,99.6,False,NC_012920.1,gene,1.0,1120978.0699999998,8527,8825,299,5418.426391580491,5513.026622966278,6619.431438127091,6735,1.256525142438406,1.3057761309413392,0,0,HS_large_pool,gene-HS_8,11073,190,200113.4846839998,47705.031685308946
7,ATP6_COX3,Homo_sapiens,0.9671516885218293,112136.4064150133,105003.7199110456,119644.92672503696,112034.64402200912,COX3,ATP6,True,True,99.5,False,NC_012920.1,gene,1.0,1598001.3699999999,9207,9505,299,4978.641400399022,5365.685154201033,6082.167224080267,6555,1.0275632759910516,1.2290668789885708,0,0,HS_large_pool,gene-HS_9,2668,190,48216.6329934897,11494.35785572151
8,COX3_ND3,Homo_sapiens,0.5064959681584766,105003.7199110456,35610.18895343024,112034.64402200912,37994.604822894136,ND3,COX3,True,True,99.5,False,NC_012920.1,gene,69.0,1155977.84,9991,10289,299,2766.405886685355,3356.9297967015154,3379.5852842809363,4101,-0.12417582924821341,0.18326407736583247,0,0,HS_large_pool,gene-HS_10,579,258,7705.902565597727,1837.0092681971853
9,ND3_ND4L,Homo_sapiens,0.6984646214599357,35610.18895343024,19110.089174351862,37994.604822894136,20389.67800084714,ND4L,ND3,True,True,99.4,False,NC_012920.1,gene,66.0,605283.9199999999,10405,10703,299,1839.2031615679307,2287.885584438121,2246.866220735786,2795,-0.6068982294548155,-0.37330416180258497,0,0,HS_large_pool,gene-HS_11,495,255,6665.453057350304,1588.9766239389248
10,ND4L_ND4,Homo_sapiens,0.32997132637161053,19110.089174351862,96718.69743258052,20389.67800084714,103194.86629912928,ND4,ND4L,True,True,99.6,False,NC_012920.1,gene,1.0,801521.0499999999,10760,11058,299,4362.356003554896,4368.674548889537,5329.280936454849,5337,0.7067113652730374,0.7100009407748401,0,0,HS_large_pool,gene-HS_12,4428,190,80023.7072320736,19076.842798026555
11,ND4_ND5,Homo_sapiens,0.24297607131935783,96718.69743258052,13375.07631039527,103194.86629912928,14270.655501269663,ND5,ND4,True,True,98.9,False,NC_012920.1,gene,200.0,1028396.03,12138,12436,299,562.8652169850336,459.21424431834924,687.6254180602007,561,-1.2713882049408047,-1.3253512110386068,0,0,HS_large_pool,gene-HS_13gene-HS_14,717,380,12957.768311968557,3089.0009679731347
