,gpair,_org,_coexpression,_left_tpm,_right_tpm,_left_rpkm,_right_rpkm,_right_gene,_left_gene,_left_strand,_right_strand,_neigh_freq,_strand_switch,_Chromosome,_Feature,_junction_size,_sum_around_junction,_Position,last_Position,count_Position,mean_RPM,median_RPM,mean_coverage,median_coverage,mean_z,median_z,mean_ends_ratio,max_ends_ratio,dataset,ID,junc_counts,glengths,junc_tpm,junc_rpkm
0,ND1_ND2,Lethenteron_camtschaticum,0.7042904914461436,63312.693304533575,34413.98522420083,72518.96796913358,39418.109732908044,ND2,ND1,True,True,99.4,False,NC_020465.1,gene,240.0,729928.69,3702,4000,299,940.0885379515081,340.7786740912914,907.5953177257525,329,-1.0112305470687601,-1.2574791427729877,0,0,Hagfish_Lamprey,gene-LC_0gene-LC_1,622,464,11112.159447895487,2777.0193806307416
1,ND2_COX1,Lethenteron_camtschaticum,0.4172167973213008,34413.98522420083,130555.33262279107,39418.109732908044,149539.3339078472,COX1,ND2,True,True,99.5,False,NC_020465.1,,356.0,530853.67,4984,5282,299,777.8903464150969,819.3189398365091,751.0033444816054,791,-1.0778756655627937,-1.060853197608881,0,0,Hagfish_Lamprey,gene-LC_2gene-LC_3,877,464,15667.787517370325,3915.5080334616728
2,COX1_COX2,Lethenteron_camtschaticum,0.720974386255866,130555.33262279107,231608.24797480984,149539.3339078472,265286.3152651522,COX2,COX1,True,True,99.5,False,NC_020465.1,gene,134.0,1230252.25,6894,7192,299,4799.585169490581,4214.676063457339,4633.692307692308,4069,0.5745862114275727,0.33425469903168425,0,0,Hagfish_Lamprey,gene-LC_4,7385,365,83859.77635232477,20957.242854346398
3,COX2_ATP8,Lethenteron_camtschaticum,0.5968630778177648,231608.24797480984,98520.97079679806,265286.3152651522,112846.86770684805,ATP8,COX2,True,True,99.5,False,NC_020465.1,gene,88.0,1150356.65,7712,7956,245,4282.096167864432,5982.789123256228,4134.089795918368,5776,0.3619567393844716,1.0607492626575064,0,0,Hagfish_Lamprey,gene-LC_5,887,245,15005.608109624809,3750.0239925435826
4,ATP8_ATP6,Lethenteron_camtschaticum,0.9954172245176088,98520.97079679806,99428.12706926008,112846.86770684805,113885.93322802628,ATP6,ATP8,True,True,99.6,False,NC_020465.1,gene,1.0,1295738.02,7957,8255,299,5562.835726976929,6486.188623585613,5370.561872909699,6262,0.888195896976347,1.2675895426353327,0,0,Hagfish_Lamprey,gene-LC_6,27787,232,496420.5379078326,124059.54586750227
5,ATP6_COX3,Lethenteron_camtschaticum,0.8104719605057399,99428.12706926008,145930.4588273236,113885.93322802628,167150.15136880713,COX3,ATP6,True,True,99.5,False,NC_020465.1,gene,1.0,1616468.71,8636,8934,299,6467.159669353333,6686.098301699957,6243.628762541806,6455,1.2597707938711518,1.3497298184289963,0,0,Hagfish_Lamprey,gene-LC_7,1196,232,21366.788906242768,5339.735014846249
6,COX3_ND3,Lethenteron_camtschaticum,0.6099622740973483,145930.4588273236,64035.72569843872,167150.15136880713,73347.13622857013,ND3,COX3,True,True,99.5,False,NC_020465.1,gene,78.0,1456657.4,9423,9721,299,6061.208645731391,7167.745971768196,5851.7090301003345,6920,1.0929708202352908,1.5476325554448178,0,0,Hagfish_Lamprey,gene-LC_8,903,309,12112.26420512343,3026.95372566113
7,ND3_ND4L,Lethenteron_camtschaticum,0.6058128934268175,64035.72569843872,27825.295532541102,73347.13622857013,31871.361177925646,ND4L,ND3,True,True,99.4,False,NC_020465.1,gene,78.0,1448015.12,9852,10150,299,5502.367786666637,5675.156095277161,5312.183946488294,5479,0.8633504100513917,0.9343468693377236,0,0,Hagfish_Lamprey,gene-LC_9,682,309,9147.911614500752,2286.1378083066347
8,ND4L_ND4,Lethenteron_camtschaticum,0.7957770156680788,27825.295532541102,18387.56686017933,31871.361177925646,21061.295967141617,ND4,ND4L,True,True,99.6,False,NC_020465.1,gene,1.0,1478693.94,10213,10511,299,4647.585638296396,3987.8355478768144,4486.946488294315,3850,0.5121315892673746,0.2410488938564909,0,0,Hagfish_Lamprey,gene-LC_10,623,232,11130.024656011077,2781.484042014393
9,ND4_ND5,Lethenteron_camtschaticum,0.7020354516713436,18387.56686017933,9945.359310811024,21061.295967141617,11391.510227390452,ND5,ND4,True,True,98.9,False,NC_020465.1,gene,212.0,1008911.09,11591,11889,299,1720.2444835051285,1722.5377963945825,1660.7859531772576,1663,-0.6906746583579259,-0.6897323660437277,0,0,Hagfish_Lamprey,gene-LC_11,989,443,9253.129281501904,2312.432562428641
10,ND5_ND6,Lethenteron_camtschaticum,0.9733834079788707,9945.359310811024,10489.25921522596,11391.510227390452,12014.49841013859,ND6,ND5,True,False,84.4,True,NC_020465.1,gene,1.0,326772.99,13583,13881,299,780.4711894704483,409.14156919775115,753.4949832775919,395,-1.0768152308587484,-1.229389722035258,0,0,Hagfish_Lamprey,gene-LC_12,100,232,1786.5208115587598,446.466138365071
11,ND6_CYTB,Lethenteron_camtschaticum,0.34450715320754666,10489.25921522596,50405.03059887701,12014.49841013859,57734.40693639576,CYTB,ND6,False,True,99.2,True,NC_020465.1,,901.0,176638.71,14103,14401,299,919.9926043084266,965.3669430184912,888.1939799331103,932,-1.019487703737433,-1.0008439805782772,0,0,Hagfish_Lamprey,gene-LC_13gene-LC_14,93,464,1661.4643547496462,415.21350867951605
