,gpair,_org,_coexpression,_left_tpm,_right_tpm,_left_rpkm,_right_rpkm,_right_gene,_left_gene,_left_strand,_right_strand,_neigh_freq,_strand_switch,_Chromosome,_Feature,_junction_size,_sum_around_junction,_Position,last_Position,count_Position,mean_RPM,median_RPM,mean_coverage,median_coverage,mean_z,median_z,mean_ends_ratio,max_ends_ratio,dataset,ID,junc_counts,glengths,junc_tpm,junc_rpkm
0,ND2_COX1,Plutella_xylostella,0.005999286547813121,961.0697609157696,319433.61492574564,664.3906213406201,220825.48689844453,COX1,ND2,True,True,95.7,False,NC_025322.1,gene,208.0,36106.25,1270,1568,299,3405.95337085444,349.3700698030758,1920.5217391304348,197.0,0.01645470048697764,-0.6606059232578559,0.0,0.0,PX_rna,gene-PX_0,340,495,12991.17099383658,1218.1287364307625
1,COX1_COX2,Plutella_xylostella,0.5876572461651891,319433.61492574564,132912.1263023174,220825.48689844453,91882.58102466604,COX2,COX1,True,True,97.9,False,NC_025322.1,gene,67.0,748409.45,3009,3307,299,654.8546134619319,551.543612734805,369.25418060200667,311.0,-0.5929383561403725,-0.6158226696704351,0.0,0.0,PX_rna,gene-PX_1,182,354,9723.949774299914,911.7748244021884
2,COX2_ATP8,Plutella_xylostella,0.021817977338544292,132912.1263023174,1465.9286791921074,91882.58102466604,1013.4012177029033,ATP8,COX2,True,True,97.7,False,NC_025322.1,gene,136.0,296309.37000000005,3755,4050,296,394.4972368657172,367.1045911128767,222.44594594594594,207.0,-0.650609850888829,-0.6566775676800121,0.0,0.0,PX_rna,gene-PX_2,62,296,3961.635908195993,371.4663247323142
3,ATP8_ATP6,Plutella_xylostella,0.043034640346562014,1465.9286791921074,66661.91751107885,1013.4012177029033,46083.59829440568,ATP6,ATP8,True,True,99.5,False,NC_025322.1,gene,1.0,65673.05,4051,4349,299,1154.2919487028921,698.7401396061517,650.8729096989966,394.0,-0.4823085056130247,-0.5832173183743302,0.0,0.0,PX_rna,gene-PX_3,92,288,6041.8497452953225,566.5194307297478
4,ATP6_COX3,Plutella_xylostella,0.39661638673182187,66661.91751107885,269491.2004192365,46083.59829440568,186300.134884858,COX3,ATP6,True,True,97.8,False,NC_025322.1,gene,59.0,360922.44,4730,5028,299,8181.326144561092,10862.394302252991,4613.220735785953,6125.0,1.0742426127836275,1.6681232632880345,0.0,0.0,PX_rna,gene-PX_4,521,346,28479.752154500893,2670.4293648572893
5,COX3_ND3,Plutella_xylostella,0.09726646417532603,269491.2004192365,13776.209699159164,186300.134884858,9523.538138398682,ND3,COX3,True,True,96.7,False,NC_025322.1,gene,67.0,718401.3300000001,5578,5876,299,1259.1806693860071,1193.5332841495942,710.0167224080268,673.0,-0.45907471295797736,-0.4736161977524842,0.0,0.0,PX_rna,gene-PX_5,141,354,7533.3896603092735,706.3750013225745
6,ND3_ND5,Plutella_xylostella,0.443781108718285,13776.209699159164,3928.510088444703,9523.538138398682,2715.7916779294264,ND5,ND3,True,False,92.2,True,NC_025322.1,,499.0,160016.35,5999,6297,299,424.09824170347224,422.0816071732592,239.1371237458194,238.0,-0.6440529627477348,-0.6444996653886959,0.0,0.0,PX_rna,gene-PX_6gene-PX_7,29,576,1904.4961153648296,178.57677707785533
7,ND5_ND4,Plutella_xylostella,0.41330142749313536,3928.510088444703,15081.877135586612,2715.7916779294264,10426.150242774604,ND4,ND5,False,False,97.0,False,NC_025322.1,gene,79.0,71440.83,8220,8518,299,866.7791774750374,562.1843255206855,488.75250836120404,317.0,-0.5459951639007862,-0.6134656563237286,0.0,0.0,PX_rna,gene-PX_8,5,366,258.3827403547536,24.22748812814317
8,ND4_ND4L,Plutella_xylostella,0.0589972800989671,15081.877135586612,458.41755947244604,10426.150242774604,316.90553543286666,ND4L,ND4,False,False,98.4,False,NC_025322.1,gene,1.0,83379.8,9637,9928,292,464.5229889927416,464.64445831678114,261.93150684931504,262.0,-0.6350985185469243,-0.6350716120018703,0.0,0.0,PX_rna,gene-PX_9,44,288,2889.5803129673277,270.9440755664012
9,ND4L_ND6,Plutella_xylostella,0.9716055214401932,458.41755947244604,485.2114120734176,316.90553543286666,335.4282120393036,ND6,ND4L,False,True,95.6,True,NC_025322.1,gene,148.0,77161.18000000001,9929,10227,299,426.8266295972854,423.85505930423926,240.67558528428094,239.0,-0.6434486003511471,-0.6441068298309114,0.0,0.0,PX_rna,gene-PX_10,10,435,434.7957837693784,40.76901450528921
10,ND6_CYTB,Plutella_xylostella,0.015982435145533103,485.2114120734176,60232.87161534655,335.4282120393036,41639.17815863648,CYTB,ND6,True,True,96.0,False,NC_025322.1,gene,35.0,74907.70999999999,10611,10909,299,1739.8099219937287,1681.2326201691164,981.0301003344482,948.0,-0.35261102147321827,-0.3655864193617757,0.0,0.0,PX_rna,gene-PX_11,13,322,763.5932165266568,71.59899907683554
11,CYTB_ND1,Plutella_xylostella,0.34124093578764303,60232.87161534655,12391.143426822884,41639.17815863648,8566.037363014191,ND1,CYTB,True,False,93.4,True,NC_025322.1,gene,85.0,155016.53,11798,12096,299,816.1675820447588,902.6871346688613,460.2140468227425,509.0,-0.5572060863575565,-0.5380412292291249,0.0,0.0,PX_rna,gene-PX_12,36,372,1830.3499929646414,171.62439977226586
