,gpair,_org,_coexpression,_left_tpm,_right_tpm,_left_rpkm,_right_rpkm,_right_gene,_left_gene,_neigh_freq,_strand_switch,_Chromosome,_Feature,_junction_size,_sum_around_junction,_Position,last_Position,count_Position,mean_RPM,median_RPM,mean_coverage,median_coverage,mean_z,median_z,mean_ends_ratio,max_ends_ratio,dataset,ID,junc_counts,glengths,junc_tpm,junc_rpkm
0,RNR1_RNR2,Homo_sapiens,0.26017377377125117,120896.09241678608,808452.7090737119,83979.34569305855,561584.151932144,RNR2,RNR1,99.6,False,NC_012920.1,gene,70.0,528497.97,1602,1900,299,3072.378174483141,4361.6720245302,5298.52508361204,7522,1.5781468689280524,2.502051949247813,0.020891339400815865,0.6137841352405722,HS_lung_cancer,gene-HS_0,2636,269,56989.140973602334,5682.151417384648
1,RNR2_ND1,Homo_sapiens,0.003979638328427959,808452.7090737119,1611.882047664538,561584.151932144,1119.6788662994065,ND1,RNR2,99.5,False,NC_012920.1,gene,78.0,1162544.9300000002,3230,3528,299,127.88816646538895,128.72789011508968,220.55183946488293,222,-0.5318680646412597,-0.5312663205578646,0.01413097697870645,0.1391304347826087,HS_lung_cancer,gene-HS_1,3102,277,65126.990374501875,6493.542705581164
2,ND1_ND2,Homo_sapiens,0.717640203894149,1611.882047664538,902.0489919069597,1119.6788662994065,626.5999389150758,ND2,ND1,99.4,False,NC_012920.1,gene,208.0,72841.46,4263,4561,299,47.93212407852833,42.909296705029895,82.66220735785953,74,-0.5891643852285217,-0.5927637320552948,0.00714544458688011,0.17346938775510204,HS_lung_cancer,gene-HS_2gene-HS_3,42,400,1221.2885332317132,121.76962578454429
3,ND2_COX1,Homo_sapiens,0.1176799344519136,902.0489919069597,14428.499858382478,626.5999389150758,10022.623173477425,COX1,ND2,99.5,False,NC_012920.1,gene,393.0,33946.66,5512,5810,299,672.7350023455639,841.3701286351132,1160.1772575250836,1451,-0.14143204445279303,-0.020588491298799125,0.017511454087341338,0.533678756476684,HS_lung_cancer,gene-HS_4gene-HS_5,536,400,15585.967947909481,1554.0123671551364
4,COX1_COX2,Homo_sapiens,0.6918668817295499,14428.499858382478,7631.18146435498,10022.623173477425,5300.929198209103,COX2,COX1,99.5,False,NC_012920.1,gene,141.0,514536.63000000006,7446,7744,299,200.09276444612075,165.83863321133174,345.0735785953177,286,-0.4801264117245024,-0.5046728453157326,0.011892475830503514,0.2639691714836224,HS_lung_cancer,gene-HS_6,578,340,9886.621459494821,985.75411349393
5,COX2_ATP8,Homo_sapiens,0.13317843443947575,7631.18146435498,544.4059673915274,5300.929198209103,378.1665397035537,ATP8,COX2,99.5,False,NC_012920.1,gene,95.0,217137.24,8272,8526,255,151.8857214687739,111.33222928872624,261.9372549019608,192,-0.5146714705660831,-0.5437320120776139,0.010474270507078226,0.6851248642779587,HS_lung_cancer,gene-HS_7,1384,255,31564.207843000768,3147.1365468871954
6,ATP8_ATP6,Homo_sapiens,0.40987882192440417,544.4059673915274,2112.018020730185,378.1665397035537,1467.0936663643786,ATP6,ATP8,99.6,False,NC_012920.1,gene,1.0,56949.770000000004,8527,8825,299,203.5117778281587,204.68894239021014,350.96989966555185,353,-0.4776763544057383,-0.4768328009216257,0.010465902784880068,0.10606060606060606,HS_lung_cancer,gene-HS_8,189,200,5495.7983995427085,547.9633160304493
7,ATP6_COX3,Homo_sapiens,0.19860234776876107,2112.018020730185,19156.794200858192,1467.0936663643786,13307.0888430243,COX3,ATP6,99.5,False,NC_012920.1,gene,1.0,116700.67,9207,9505,299,833.3471800466334,839.050707191598,1437.163879598662,1447,-0.026337718257238747,-0.02225058350143237,0.01632373936574828,0.3998521803399852,HS_lung_cancer,gene-HS_9,133,200,3867.4136885670923,385.60381498439034
8,COX3_ND3,Homo_sapiens,0.18637909294948718,19156.794200858192,1968.6726774574545,13307.0888430243,1367.5201574482269,ND3,COX3,99.5,False,NC_012920.1,gene,69.0,657230.64,9991,10289,299,125.49892966069777,124.6689025889382,216.4314381270903,215,-0.5335801863750756,-0.5341749819124727,0.008660036676661001,0.12650602409638553,HS_lung_cancer,gene-HS_10,150,268,3255.033404135696,324.545910939617
9,ND3_ND4L,Homo_sapiens,0.7164850994868102,1968.6726774574545,1098.9546273292945,1367.5201574482269,763.3786064094407,ND4L,ND3,99.4,False,NC_012920.1,gene,66.0,94183.91,10405,10703,299,124.28685741805818,139.74514197178655,214.34113712374582,241,-0.5344487546247791,-0.5233713825953566,0.009113221414120102,0.15040650406504066,HS_lung_cancer,gene-HS_11,180,265,3950.259406679396,393.86401871011634
10,ND4L_ND4,Homo_sapiens,0.776908934918495,1098.9546273292945,1730.0889785203024,763.3786064094407,1201.790210935996,ND4,ND4L,99.6,False,NC_012920.1,gene,1.0,68035.09,10760,11058,299,151.54975595730224,155.40123671551368,261.3578595317726,268,-0.5149122226978414,-0.5121522602275822,0.010149358880262412,0.1806020066889632,HS_lung_cancer,gene-HS_12,194,200,5641.189891594104,562.4597000524188
11,ND4_ND5,Homo_sapiens,0.8103277288863122,1730.0889785203024,1178.424602116009,1201.790210935996,818.5816849491861,ND5,ND4,98.9,False,NC_012920.1,gene,200.0,101781.83,12138,12436,299,119.23687962632467,115.97107217575649,205.63210702341138,200,-0.538067557380345,-0.5404078276723474,0.00455507708211843,0.1099290780141844,HS_lung_cancer,gene-HS_13,111,399,1617.8902874892015,161.31314550763116
12,ND5_ND6,Homo_sapiens,0.6953353831805662,1178.424602116009,628.0543763494636,818.5816849491861,436.2721286611791,ND6,ND5,84.4,True,NC_012920.1,gene,1.0,56722.21000000001,14149,14447,299,90.53694823620722,92.77685774060518,156.1371237458194,160,-0.5586338638241323,-0.5570287496986799,0.007830981725318698,0.1,HS_lung_cancer,gene-HS_14,103,200,2995.0647362587256,298.62551085257286
13,ND6_CYTB,Homo_sapiens,0.5432531060813803,628.0543763494636,1684.1436371318616,436.2721286611791,1169.8747070490422,CYTB,ND6,99.2,True,NC_012920.1,gene,74.0,48145.490000000005,14674,14972,299,114.1558727851794,96.25598990587788,196.8695652173913,166,-0.5417085954831039,-0.5545356113947301,0.012044249575335888,0.22448979591836732,HS_lung_cancer,gene-HS_15,123,273,2620.2422743328225,261.2535142420887
